ra dec psfMag_u psfMag_g psfMag_r psfMag_i psfMag_z extinction_r propermotion angle run rerun camCol field obj objID
240.700802841772 41.6922145755691 20.15111 19.19827 18.85701 18.73651 18.68329 0.02002705 0 0 3187 301 4 96 157 1237659162811302045
240.700557119139 41.5981350903045 18.44912 17.3728 17.01329 16.89682 16.83771 0.01892217 0.4472136 -153.435 3187 301 4 96 93 1237659162811301981
249.599679579518 41.6110313455683 20.71864 19.94602 19.63431 19.52196 19.5141 0.01861517 0 0 2335 301 2 21 466 1237655502420509138
248.558452786802 42.9530327069984 19.51315 18.64499 18.41597 18.33969 18.347 0.01439335 0 0 2335 301 2 11 267 1237655502419853579
248.549643280272 42.8935416092165 19.00541 18.04729 17.75549 17.64841 17.62071 0.01348812 0 0 2335 301 2 11 128 1237655502419853440
248.55091003844 40.5911099007314 18.66424 17.81723 17.56376 17.44693 17.41195 0.01806777 1.708801 -159.444 2328 301 4 49 150 1237655473431314582
248.727471247312 40.0037080379395 21.2452 20.30584 20.01303 19.88836 19.83813 0.03437556 0 0 2328 301 3 53 245 1237655472894705909
247.473330345454 40.5786362976632 20.12304 19.07794 18.77056 18.67827 18.64561 0.01662227 1.077033 -158.1986 2328 301 2 46 356 1237655472357376356
246.117652813275 44.8889176341884 20.32677 19.36806 19.03531 18.91599 18.94222 0.02300851 0 0 2248 301 2 120 282 1237655128764842266
241.386668702769 42.1997174347371 18.44074 17.50263 17.20216 17.08127 17.06523 0.02714174 0 0 3187 301 6 96 19 1237659163885043731
240.394730522638 42.990577045054 20.71056 19.80182 19.5214 19.43337 19.39889 0.0367539 0 0 3187 301 6 88 308 1237659163884519732
242.732625288472 41.2587816342392 20.77277 19.78687 19.4841 19.40825 19.35907 0.02285205 0 0 3225 301 1 214 330 1237659324417179978
243.241378427689 40.1920172051945 19.22093 18.20173 17.89879 17.79423 17.74267 0.03141923 0 0 3187 301 5 112 50 1237659163349221426
240.396092504426 42.5729133333312 20.96693 20.06734 19.73373 19.63146 19.58582 0.03871259 0 0 3187 301 5 90 259 1237659163347779843
248.718505711693 42.7359085539622 20.21367 19.31187 19.01066 18.91806 18.92378 0.02035704 1 -126.8699 2335 301 2 12 425 1237655502419919273
245.41763638384 43.7234278251093 20.06871 19.1359 18.94461 18.83295 18.87113 0.03032565 0 0 2326 301 4 326 134 1237655464859533446
246.946421925304 42.6355233402249 18.41969 17.40113 17.10824 17.03248 17.02934 0.02385768 0 0 2299 301 4 326 205 1237655348895416525
245.079388914066 44.1392103553595 20.84463 19.96919 19.72044 19.58767 19.59764 0.03528212 0 0 2299 301 4 313 271 1237655348894564623
247.476247604791 44.6936360234652 18.87077 17.93301 17.6196 17.51986 17.47985 0.02560048 1.280625 -141.3402 1345 301 3 623 69 1237651250979209285
245.41105996653 40.7052123025291 20.18544 19.42052 19.17401 19.08562 19.1039 0.01795387 0 0 4629 301 3 174 199 1237665355622383815
241.07002195236 44.9101708395646 19.1876 18.18399 17.87379 17.7933 17.75453 0.03447581 0.4 180 3226 301 5 54 100 1237659330849144932
241.50608220292 44.6988602194616 19.48586 18.48948 18.23445 18.10441 18.08436 0.03347325 0 0 3225 301 5 193 260 1237659326563287300
242.72339367199 42.5751884918634 20.16524 19.26329 18.9466 18.86308 18.82608 0.04399039 0 0 3225 301 3 208 240 1237659325490528496
248.718021494772 42.5633612896435 20.31113 19.38329 19.14393 19.04644 18.99384 0.01932282 0 0 2335 301 2 13 386 1237655502419984770
247.28607505588 43.5520272757393 18.44236 17.57545 17.32999 17.24501 17.24387 0.01619652 1.612452 -172.875 2299 301 6 322 155 1237655349968896155
247.279351676876 44.062388814555 20.35724 19.37252 19.06353 18.9042 18.89738 0.01131278 0 0 1345 301 2 626 330 1237651250442535242
246.951333377589 44.5035707015404 20.16287 20.1475 19.8592 19.78608 19.81647 0.01982068 0 0 1345 301 2 623 190 1237651250442338494
247.769389132485 41.9492525413338 20.73289 19.82013 19.575 19.47223 19.62845 0.01532398 0 0 2305 301 4 40 210 1237655374646477010
248.747619776415 40.1265370336094 19.97095 18.90044 18.57974 18.44856 18.39588 0.03699093 0 0 2305 301 3 53 282 1237655374110458138
248.746560877054 40.2067107941084 20.91092 19.86922 19.53747 19.42941 19.38295 0.04410282 0 0 2305 301 3 52 317 1237655374110392637
248.468624062573 40.3394590211458 19.33861 18.358 18.05958 17.94087 17.93825 0.01799433 0 0 2305 301 3 51 223 1237655374110327007
248.471837910563 40.3981741252484 18.66206 17.69519 17.42859 17.30091 17.24165 0.01640731 0.2828427 -45 2305 301 3 50 166 1237655374110261414
246.993758727107 41.2576204657793 20.24412 19.42153 19.13682 19.00265 19.03541 0.01889294 0 0 2305 301 2 41 417 1237655373572800929
246.767273014401 41.5089513971345 18.93214 17.96497 17.70536 17.59806 17.61201 0.01452744 0 0 2305 301 2 39 105 1237655373572669545
248.754158041029 43.9112154718574 19.89128 19.56882 19.32586 19.1354 18.90191 0.02199643 0 0 1345 301 4 631 313 1237651251516604729
247.766370414814 40.5150529163891 19.36542 18.47975 18.19452 18.10121 18.09928 0.02295101 0 0 2305 301 2 48 237 1237655373573259501
247.770894307264 40.5195897020488 19.68361 18.84214 18.63288 18.54453 18.58322 0.02289414 0.6324555 -161.565 2305 301 2 48 235 1237655373573259499
246.919569803981 43.2349688927049 20.21625 19.27334 18.98238 18.86549 18.89901 0.01968547 0 0 2299 301 5 323 224 1237655349432090848
243.731344491868 42.9026677061073 19.26877 18.24404 17.88791 17.75768 17.73438 0.0261127 0 0 3225 301 5 210 187 1237659326564401339
247.77207138482 42.8652615010544 20.62703 19.75604 19.42122 19.30348 19.16887 0.01333645 0 0 2328 301 6 35 157 1237655474504138909
247.769415381955 42.9181467755199 19.9718 19.74331 19.43252 19.2874 19.29197 0.0117295 0 0 2328 301 6 35 129 1237655474504138881
242.022249605303 44.6846293100396 19.10791 18.22138 17.91971 17.83665 17.83539 0.03195807 0.8246211 -165.9638 2326 301 1 310 73 1237655463247872073
246.533646312904 40.6611736298961 18.87558 17.95197 17.65795 17.54889 17.52172 0.01858792 0.4472136 -63.43495 3225 301 5 230 102 1237659326565711974
246.136924626345 41.1850690682473 18.78254 17.78144 17.47568 17.36731 17.37213 0.0177926 0 0 3225 301 5 226 98 1237659326565449826
244.621001143189 41.0796633840866 21.06292 20.16392 19.91715 19.81395 19.82981 0.01618573 0 0 3225 301 3 222 155 1237659325491445915
248.747763764993 42.5234764121151 19.49591 18.4231 18.08339 17.93794 17.88445 0.02062568 0 0 2335 301 2 14 280 1237655502420050200
246.141060133918 44.4394671300958 20.64173 19.60519 19.25537 19.12193 19.06496 0.01461552 0 0 2328 301 6 22 223 1237655474503287007
249.938010755221 40.056555464225 20.99373 20.09015 19.84368 19.75636 19.69685 0.01941839 0 0 2328 301 5 56 419 1237655473968644515
246.98636482681 42.8756334779403 21.05248 19.98861 19.64674 19.50455 19.49012 0.02701402 0 0 2328 301 5 32 418 1237655473967071650
248.468270722585 40.1793521319472 19.28139 18.30747 18.03883 17.94668 17.91773 0.02217681 0 0 2328 301 3 51 97 1237655472894574689
246.526318033838 41.8957866374106 21.17649 20.07077 19.75518 19.64159 19.62224 0.01556719 1.280625 -38.65981 2328 301 3 36 311 1237655472893591863
246.990923569466 41.0344480468829 19.80919 18.91031 18.63422 18.54599 18.44159 0.01138795 0 0 2328 301 2 42 327 1237655472357114183
246.526346340181 41.3291354402544 20.66921 19.60609 19.26254 19.11489 19.09928 0.01509884 0 0 2328 301 2 39 320 1237655472356917568
249.836850983614 41.0997559499711 20.91543 20.25939 19.93825 19.85607 19.77863 0.01610765 0 0 2248 301 2 151 472 1237655128766874072
242.983041316646 42.2433687415526 21.1493 20.22483 19.91591 19.74142 19.94824 0.03033696 0 0 3226 301 3 73 346 1237659329776648538
242.032749283647 42.8101103370311 20.71657 19.7627 19.41735 19.31886 19.28958 0.0314453 0 0 3226 301 3 67 252 1237659329776255228
245.239851958329 41.71882400087 21.04839 20.00918 19.81865 19.73873 19.7934 0.02112657 0 0 3225 301 5 220 326 1237659326565056838
244.193073023061 42.813578507604 19.96584 18.97981 18.78354 18.7194 18.72157 0.0253135 0.6324555 108.435 3225 301 5 211 364 1237659326564467052
242.030917869949 44.3963054225937 19.78368 18.918 18.5696 18.45047 18.36848 0.02891449 1.8 90 3225 301 5 197 162 1237659326563549346
246.538537552794 40.0877715051327 20.38698 19.4584 19.1261 19.05322 19.06701 0.0169775 0 0 3225 301 4 233 185 1237659326029037753
244.065398723406 42.2486767950274 20.97027 20.11558 19.77233 19.69001 19.50963 0.03088471 0 0 3225 301 4 214 255 1237659326027792639
242.030579466352 43.7051574452198 20.18415 19.32152 19.03399 18.92913 18.93572 0.02791383 1.414214 -171.8699 3225 301 4 200 218 1237659326026875098
244.622142416853 40.402213723889 20.68442 19.72529 19.44797 19.30834 19.32067 0.01854076 1.16619 149.0362 3225 301 2 225 275 1237659324954771731
244.617017041704 40.4696556750705 19.22196 18.28743 18.09088 17.95678 17.9541 0.02015491 0 0 3225 301 2 225 194 1237659324954771650
244.062807844133 40.8475277105475 20.91598 19.92016 19.60938 19.45878 19.48327 0.02051938 1.612452 29.74488 3225 301 2 221 197 1237659324954509509
242.014519143576 41.9846997738012 19.58464 18.62444 18.29058 18.15157 18.13038 0.03072039 0 0 3225 301 1 208 265 1237659324416786697
246.992921982145 43.6324576535013 20.14331 19.17658 18.85332 18.71424 18.73562 0.01191502 0 0 2328 301 6 28 348 1237655474503680348
246.146073358267 43.7915965130592 19.71013 18.85178 18.60425 18.49901 18.52024 0.02561973 0 0 2328 301 5 25 260 1237655473966612740
244.069358776673 44.1418426432659 20.21826 19.39468 19.1388 19.02909 19.03522 0.03286738 0.4472136 63.43495 2328 301 3 17 210 1237655472892346578
242.988978675617 43.8931179124935 20.37406 19.40926 19.09606 19.01745 19.00332 0.02458935 0 0 2326 301 1 317 208 1237655463248330960
248.150982295468 40.0304788167682 20.46505 20.27507 20.00206 19.78694 19.79035 0.02201861 0 0 2305 301 2 51 501 1237655373573456373
245.23685672242 43.575311582409 21.1757 20.18511 19.96608 19.85492 19.74789 0.03216154 1 36.8699 4629 301 3 193 362 1237665355623629162
246.923413047745 40.4593187213004 19.60776 18.65825 18.41406 18.32829 18.28177 0.01592866 0 0 3225 301 5 232 338 1237659326565843282
246.135233834876 43.511381091162 20.16753 19.29548 19.07423 18.99282 19.00203 0.03707578 0 0 2328 301 5 26 390 1237655473966678406
246.144918715495 43.721276104676 19.83882 18.95227 18.73595 18.6166 18.59722 0.02865439 1.4 -90 2328 301 5 25 331 1237655473966612811
246.924208815286 41.6093133812437 18.57908 17.59871 17.31582 17.23165 17.2039 0.01787353 0 0 2328 301 3 39 50 1237655472893788210
246.761463353119 41.6708003375349 20.59175 19.5628 19.22331 19.13804 19.12271 0.01656538 0 0 2328 301 3 38 338 1237655472893722962
248.156394705513 43.026529354106 21.13317 20.19171 19.95804 19.82037 19.85992 0.0161874 0 0 1345 301 2 634 278 1237651250443059478
246.924315353036 44.2556017437485 18.55666 17.51603 17.17572 17.06743 17.06619 0.02219853 0 0 1345 301 2 624 72 1237651250442403912
246.916727819506 44.3132656547388 19.10313 18.1838 17.89093 17.78866 17.74843 0.02199082 1.019804 -168.6901 1345 301 2 624 18 1237651250442403858
246.771083891007 44.5568609847874 20.28535 19.40563 19.17688 19.06099 19.07751 0.02249664 0 0 1345 301 2 622 247 1237651250442273015
246.534526293221 44.6630734731108 20.29857 19.37299 19.10818 19.02232 19.04927 0.02259842 0 0 1345 301 2 621 193 1237651250442207425
248.853754013759 41.1333731481042 19.70202 18.80145 18.54194 18.43983 18.45057 0.01508634 0 0 2328 301 5 47 364 1237655473968054636
247.725409510806 42.1236351132008 21.1178 20.22405 20.00076 19.99901 19.82234 0.01252399 0.8485281 -45 2328 301 5 39 397 1237655473967530381
246.61180004319 43.3468820360197 21.29969 20.23095 19.98945 19.88405 19.79263 0.02300334 0 0 2328 301 5 29 490 1237655473966875114
245.997511841702 43.1712539250446 19.88238 18.9447 18.62226 18.47689 18.4176 0.02896635 0.8246211 165.9638 2328 301 4 28 312 1237655473429938488
246.609610747658 41.671038361704 20.06639 18.97425 18.68271 18.62644 18.60113 0.01716849 0 0 2299 301 2 330 272 1237655347821936912
245.994303357097 42.1657097831356 19.87531 18.94787 18.72245 18.63544 18.6356 0.01317723 0.4472136 26.56505 2299 301 2 326 305 1237655347821674801
245.994519078869 41.3227520358733 18.82528 17.92713 17.58701 17.50508 17.44339 0.01643037 0.8246211 -75.96375 2299 301 1 330 53 1237655347285065781
249.323229451929 43.7875678803279 18.49081 17.57827 17.32554 17.23028 17.30774 0.02585226 1.341641 -153.435 2248 301 5 135 36 1237655130376437796
249.316224377513 41.6205661965464 18.58711 17.52227 17.23241 17.11513 17.12452 0.01895816 0.8246211 -75.96375 2248 301 2 147 64 1237655128766611520
242.114237821363 44.2607209494737 18.59625 17.65047 17.35756 17.23217 17.21771 0.02786407 0 0 3225 301 5 198 22 1237659326563614742
243.989593603538 43.0270393580958 18.8306 17.91724 17.58904 17.49018 17.4466 0.02945284 0 0 2326 301 1 325 31 1237655463248855071
248.850663035832 42.6970904945799 21.07804 20.19235 19.91295 19.84341 19.62775 0.02324194 0 0 2248 301 3 139 552 1237655129302958632
247.725352043281 43.5008906109556 19.24273 18.33899 18.10609 17.98768 18.01297 0.01573393 0 0 1345 301 2 630 150 1237651250442797206
244.788202289007 40.5294935755576 20.4402 19.5177 19.22332 19.11897 19.17719 0.024552 1.16619 -59.03624 4629 301 4 173 192 1237665356159189184
248.341189776793 43.1823038325688 20.05196 19.20576 18.8963 18.74558 18.7613 0.01857213 0 0 1345 301 2 634 237 1237651250443059437
247.719412954775 43.8003096939024 20.33777 19.37235 19.08042 18.9459 18.91018 0.01922548 0.4 180 1345 301 2 629 175 1237651250442731695
246.897873447848 44.3841719774321 19.95476 19.06339 18.84172 18.78923 18.77599 0.02161408 0.8246211 165.9638 1345 301 2 623 279 1237651250442338583
246.893268558707 44.3916519244185 20.78971 19.79748 19.5268 19.46237 19.35663 0.02155912 1.019804 -11.30993 1345 301 2 623 265 1237651250442338569
246.610055651149 44.5743346895768 19.22027 18.248 18.04062 17.95676 17.93879 0.02084559 0.8485281 -45 1345 301 2 621 314 1237651250442207546
246.61647732688 44.6141052523421 19.76554 19.77226 19.55647 19.5598 19.59135 0.02143369 0 0 1345 301 2 621 290 1237651250442207522
246.61459234859 44.7458791848363 20.97316 19.93171 19.60829 19.42932 19.34262 0.02454741 0 0 1345 301 2 620 356 1237651250442142052
242.24180032045 44.6922890785951 20.42655 19.57577 19.32709 19.26372 19.16121 0.03198366 1.6 -90 3225 301 6 196 283 1237659327100354843
248.014369346805 44.1401715431492 20.84053 19.90437 19.59418 19.47646 19.43141 0.01937447 0 0 1345 301 3 628 267 1237651250979537163
248.004248938657 43.5569078535013 20.78716 19.90548 19.65783 19.55923 19.51682 0.01657074 0 0 2248 301 3 132 373 1237655129302499701
248.004355124545 44.5124109600539 21.13576 19.94942 19.69872 19.50986 19.51073 0.02040129 0 0 2248 301 4 127 259 1237655129839042819
248.006708528347 44.4633235057243 20.68432 19.63913 19.42517 19.29275 19.2283 0.01989782 0 0 2248 301 4 127 286 1237655129839042846
248.924305443698 44.2180236714038 19.04167 18.12156 17.81138 17.70251 17.64902 0.02184793 0 0 2248 301 5 131 220 1237655130376175836
248.926762786157 44.220607353091 20.55058 19.61854 19.34238 19.26085 19.28112 0.02188722 0 0 2248 301 5 131 381 1237655130376175997
249.476121937067 43.762723434244 20.21173 19.68759 19.45875 19.32272 19.08857 0.0277623 1.341641 63.43495 2248 301 5 135 322 1237655130376438082
246.0262843615 43.3298972064688 21.18851 20.27783 19.98881 19.90849 19.82307 0.03113841 0 0 2299 301 4 320 154 1237655348895023258
248.008866426452 43.0888489475932 18.2923 17.3124 17.06571 16.9969 17.0065 0.01690128 1.56205 -39.80557 2299 301 6 327 74 1237655349969223754
248.005081597407 43.1387977016622 20.80792 19.87856 19.65143 19.53467 19.45064 0.01604699 0 0 2299 301 6 327 179 1237655349969223859
248.009909489033 40.3377761913527 21.12815 20.04111 19.73689 19.6344 19.57404 0.01897947 0 0 2305 301 2 49 398 1237655373573325198
248.009981365914 41.5449834659042 20.12172 19.10792 18.77835 18.62288 18.57887 0.02200107 0 0 2305 301 4 43 223 1237655374646673631
244.388104028102 44.5713791822487 20.3344 19.48229 19.24212 19.12739 19.06187 0.0238911 0 0 2326 301 4 318 220 1237655464859009244
246.406916697046 42.6664044066327 19.76258 18.78389 18.4602 18.32618 18.28549 0.02408711 0 0 2328 301 4 32 187 1237655473430200507
248.003559732325 41.223472268635 18.53082 17.6113 17.34819 17.24742 17.24737 0.01991584 0 0 2328 301 4 44 126 1237655473430986878
248.000896749351 41.798184399774 20.20714 19.31856 19.1116 19.04647 19.03989 0.01717828 0 0 2328 301 5 41 340 1237655473967661396
243.344532122815 41.566406947195 19.9458 19.00209 18.66207 18.47248 18.58048 0.02197673 0 0 3225 301 2 215 208 1237659324954116304
246.033836698084 40.1293682959159 19.58785 18.77545 18.52752 18.44641 18.4304 0.02409843 0 0 3226 301 4 94 132 1237659330314895492
240.094129351872 42.4423433926009 18.7758 17.84822 17.58722 17.50229 17.41706 0.03384965 1.019804 168.6901 3705 301 4 243 71 1237661387613995079
240.094001884373 42.8222741418266 20.49547 19.53152 19.17973 19.02609 18.95782 0.02868357 0 0 3705 301 5 242 108 1237661388150800492
245.255749302791 44.6818576112956 20.78406 19.94281 19.64577 19.50258 19.48626 0.02276153 0 0 4629 301 3 200 298 1237665355624087850
244.20438441752 43.5904675390562 21.19992 20.07613 19.82437 19.73057 19.78819 0.0274112 0.6 180 4629 301 5 193 300 1237665356697370924
244.209790607092 40.4338644505519 20.45491 19.48931 19.20673 19.10565 19.04492 0.01712599 0 0 3705 301 6 267 245 1237661388689309941
242.517024335345 41.2537680188305 21.08802 20.18329 19.94422 19.88313 19.8335 0.02240732 0 0 3705 301 5 258 131 1237661388151849091
243.332712209476 40.0368257027997 20.97342 20.04749 19.75355 19.67444 19.68441 0.03037554 0 0 3705 301 4 266 275 1237661387615502611
242.516477299988 40.108043897408 20.1248 19.24341 18.96741 18.90632 18.94675 0.02421242 0 0 3705 301 3 263 372 1237661387078435188
244.388355851568 42.1156171480054 21.24028 20.21627 19.92476 19.86685 20.0718 0.02188157 0 0 3226 301 5 78 452 1237659330850718148
242.248645190822 44.0149926434013 20.00377 19.02602 18.74867 18.65944 18.63938 0.0259171 0 0 3226 301 5 62 255 1237659330849669375
244.390313634471 41.6148498079209 19.71041 18.82759 18.62066 18.57265 18.62395 0.02267939 0 0 3226 301 4 81 180 1237659330314043572
240.265852582221 44.7935581124384 19.32679 18.31484 17.96755 17.85454 17.81463 0.03987278 0.8944272 -153.435 3226 301 4 51 242 1237659330312077554
244.384409172746 40.9536206521499 19.25046 18.39601 18.10048 17.98612 17.96996 0.02023566 1.019804 -101.3099 3226 301 3 84 194 1237659329777369282
243.337842712023 41.6825023186975 19.44139 18.60605 18.32499 18.22898 18.17726 0.02687044 1.131371 -135 3226 301 3 77 215 1237659329776910551
242.51302021575 42.3871172535722 20.95437 20.06357 19.7286 19.61984 19.61181 0.03614974 0 0 3226 301 3 71 171 1237659329776517291
241.561372782701 43.1887068463683 18.90784 18.01546 17.70308 17.57521 17.59933 0.033069 0 0 3226 301 3 63 136 1237659329775992968
240.131610407568 44.2448863953144 19.75923 18.83344 18.50634 18.41414 18.32716 0.02828404 1.019804 168.6901 3226 301 3 54 171 1237659329775403179
241.125907059858 43.0598891189597 20.82184 20.03182 19.7289 19.62352 19.58854 0.0259557 0 0 3226 301 2 63 165 1237659329239122085
242.51208690544 44.5317470471092 18.8536 17.98607 17.73612 17.66182 17.64949 0.02879765 0 0 3225 301 6 198 10 1237659327100485642
241.564427294854 44.6415764990432 21.20865 20.15345 19.81248 19.67682 19.54687 0.03670948 0 0 3225 301 5 194 336 1237659326563352912
241.566385379456 44.0254784588386 19.76289 18.81153 18.56837 18.48868 18.43179 0.03310203 0 0 3225 301 4 197 206 1237659326026678478
244.202666036048 40.7703681631206 21.10883 19.97946 19.65327 19.49899 19.55373 0.02009721 1.019804 101.3099 3225 301 2 222 176 1237659324954575024
244.205299271187 40.8290327604159 21.11267 20.08698 19.74189 19.57169 19.54196 0.02042039 1.612452 97.12502 3225 301 2 221 258 1237659324954509570
241.123657785058 43.3296993054204 20.29332 19.32334 19.02308 18.85236 18.85267 0.02998414 0 0 3225 301 2 199 221 1237659324953067741
240.5799335783 43.5579221862485 21.05912 20.06724 19.81355 19.58289 19.51423 0.03026403 0 0 3225 301 2 196 108 1237659324952871020
244.208502190968 40.2467677979361 20.14994 19.1324 18.82538 18.70752 18.71422 0.0193394 0 0 3225 301 1 224 293 1237659324417835301
243.336643403027 40.1336757360542 21.19078 20.23693 19.88497 19.7147 19.72946 0.03057114 0 0 3187 301 5 112 241 1237659163349221617
241.064823449286 41.4486265448088 20.9006 19.93584 19.7081 19.62454 19.58739 0.01648048 0.4 90 3187 301 4 98 253 1237659162811433213
240.094436509979 41.582745032556 20.6692 19.77981 19.50488 19.39828 19.46342 0.02549836 0 0 3187 301 3 94 251 1237659162274300155
248.921649093034 42.3116311436723 21.01086 20.16232 19.83294 19.6732 19.51723 0.02318516 0 0 2335 301 2 15 336 1237655502420115792
248.926646900898 40.9869348570771 20.98644 20.16406 19.81546 19.63051 19.5455 0.01716992 0 0 2328 301 5 48 329 1237655473968120137
246.409484503587 43.2737050238339 20.08642 19.064 18.75905 18.69056 18.64331 0.0253113 0 0 2328 301 5 29 205 1237655473966874829
248.924712772446 40.2315804715228 21.63822 20.01046 19.82983 19.6046 19.50695 0.01968085 0 0 2328 301 4 52 375 1237655473431511415
248.927029775558 40.4418000552551 20.56067 19.53657 19.25505 19.15021 19.00185 0.01488549 0 0 2328 301 4 51 367 1237655473431445871
248.00790558449 41.1278261361092 20.16767 19.37256 19.15768 19.11048 19.08959 0.02019377 0 0 2328 301 4 45 179 1237655473431052467
248.011512202552 41.3310155439317 20.62641 19.72581 19.40585 19.32447 19.27047 0.01754745 0 0 2328 301 4 44 206 1237655473430986958
245.247064438836 44.5309494717038 20.67698 19.85742 19.56683 19.41683 19.38014 0.01915516 1.280625 51.34019 2326 301 5 321 288 1237655465396076832
245.25507021763 44.5567581430299 20.8888 19.97075 19.66816 19.54729 19.56933 0.0194728 0.5656855 -45 2326 301 5 321 242 1237655465396076786
248.92866280371 41.4301976309317 19.46375 18.58806 18.32411 18.22738 18.19832 0.01652647 1.019804 -11.30993 2305 301 5 46 353 1237655375183741281
249.870518564539 42.4425019001665 21.16802 20.27958 20.03206 19.84353 19.74138 0.02342583 0 0 2248 301 4 144 379 1237655129840157051
249.86633332377 42.4215272182035 21.11554 20.10126 19.84537 19.74956 19.54477 0.02287181 0 0 2248 301 4 144 210 1237655129840156882
249.776973522421 42.5090340398798 21.05208 20.20334 19.98449 19.91096 20.06043 0.02235396 0 0 2248 301 4 143 207 1237655129840091343
249.867056785555 42.6040628851089 18.49831 17.57793 17.28534 17.17872 17.10886 0.02423611 0.4472136 -63.43495 2248 301 4 143 52 1237655129840091188
249.781352156722 42.6741299578227 20.77437 19.65083 19.31796 19.19361 19.23666 0.02363588 0 0 2248 301 4 142 286 1237655129840025886
243.309928628043 43.2351121112444 20.78722 19.91049 19.53913 19.45131 19.43488 0.02294624 0 0 3225 301 5 207 190 1237659326564204734
243.302773520362 42.7753242009587 20.3585 19.42862 19.09828 18.99241 18.80964 0.03677337 0 0 3225 301 4 209 436 1237659326027465140
245.632542137979 40.1640494802517 20.44938 19.42568 19.16778 19.11732 19.11952 0.02294406 0 0 3225 301 3 230 251 1237659325491970299
244.862887039323 40.9516875662321 20.61363 19.61875 19.28717 19.20004 19.17817 0.01521342 0 0 3225 301 3 223 348 1237659325491511644
241.03160659941 43.4333822101666 21.05356 19.999 19.69753 19.61354 19.46402 0.03224383 0 0 3225 301 2 198 327 1237659324953002311
249.861001878536 42.0080595176185 20.73593 19.88824 19.54841 19.47891 19.47344 0.02062692 0 0 2335 301 3 20 241 1237655502957314289
247.654850250561 43.6099313952761 20.71463 19.76165 19.52311 19.42049 19.36239 0.01434167 0 0 1345 301 2 629 300 1237651250442731820
247.420822282009 44.0045098971896 20.153 19.21741 18.92188 18.84715 18.83665 0.01261155 0 0 1345 301 2 627 217 1237651250442600665
246.311827178788 44.8896798249114 18.62769 17.5334 17.21772 17.13634 17.11193 0.02316705 0 0 1345 301 2 619 33 1237651250442076193
241.536738810562 42.877855527291 18.59914 17.60996 17.26269 17.16732 17.13368 0.03164884 0 0 3225 301 2 202 102 1237659324953264230
240.276909177735 43.0431453021731 19.85304 18.91502 18.60792 18.47801 18.48575 0.03854636 0 0 3187 301 6 88 186 1237659163884519610
243.509135965783 40.2136087125057 20.41332 19.49457 19.17674 19.0479 19.12323 0.03499502 0 0 3187 301 5 113 208 1237659163349287120
241.117220162724 41.8265516406893 18.82098 17.71658 17.37051 17.24699 17.19929 0.02353737 0.8944272 -153.435 3187 301 5 96 187 1237659163348172987
241.112042134437 41.9821721636968 18.60221 17.54481 17.18725 17.04684 16.99365 0.02569637 0.6324555 -18.43495 3187 301 5 96 4 1237659163348172804
242.591505763339 40.0924987414532 20.48576 19.56627 19.31031 19.18595 19.15125 0.02625903 0 0 3187 301 4 110 253 1237659162812219645
241.767665322788 40.2035146625585 19.96579 18.99534 18.73248 18.63926 18.60139 0.0265022 0 0 3187 301 3 106 292 1237659162275086628
241.759111941837 40.3288014384611 20.50837 19.56124 19.24254 19.07436 19.01225 0.03351407 0 0 3187 301 3 106 193 1237659162275086529
241.526328938633 40.5449950258732 20.15459 19.2918 18.95653 18.79089 18.81549 0.02499023 0 0 3187 301 3 104 209 1237659162274955473
249.532355083724 42.5394648038611 21.15498 20.27319 19.98523 19.87424 19.75974 0.02285809 0 0 2335 301 3 16 357 1237655502957052261
249.533442114518 41.4457521840439 21.05047 20.1326 19.89568 19.80884 19.74697 0.01429931 0 0 2248 301 2 148 559 1237655128766677551
247.866801052231 43.4855616610762 20.46531 19.58475 19.31301 19.21548 19.05426 0.01696717 0.4472136 -26.56505 1345 301 2 631 148 1237651250442862740
246.86517746251 44.4804506341116 20.86942 19.85252 19.63061 19.5147 19.4429 0.02113335 0 0 1345 301 2 622 353 1237651250442273121
246.515063737673 44.8103857410855 20.64077 19.58766 19.30162 19.21494 19.19781 0.02529549 0 0 1345 301 2 620 265 1237651250442141961
247.861617744495 43.5413616873212 21.1895 20.19132 19.83889 19.72703 19.69602 0.01707508 0 0 1345 301 2 630 316 1237651250442797372
247.706226753485 43.4812951613571 19.64863 18.78202 18.54797 18.44509 18.51456 0.01556898 0 0 1345 301 2 630 284 1237651250442797340
247.862573248436 43.5878268071903 20.22412 19.26471 18.96193 18.84072 18.88782 0.0157254 1.019804 168.6901 1345 301 2 630 258 1237651250442797314
246.328944654912 44.8325622958718 20.25251 19.30286 18.98853 18.90151 18.85275 0.02760569 0 0 1345 301 2 619 309 1237651250442076469
249.37681108912 43.3933049613209 19.48504 18.60459 18.38276 18.30149 18.29561 0.02908358 0 0 1345 301 4 635 461 1237651251516867021
247.037755811128 44.2917957209088 19.79903 18.86 18.59766 18.50954 18.47698 0.0185682 0 0 1345 301 2 624 318 1237651250442404158
246.348069201105 44.9038508811396 20.07737 19.12794 18.83914 18.75864 18.78736 0.02304953 0.4472136 63.43495 1345 301 2 619 261 1237651250442076421
244.137642760956 44.2215769247693 20.16023 19.21531 18.9189 18.80593 18.7993 0.0294343 0 0 2328 301 3 17 167 1237655472892346535
