#Table1
#ra dec psfMag_u psfMag_g psfMag_r psfMag_i psfMag_z extinction_r propermotion angle run rerun camCol field obj objID
128.041266239243 27.7875295267975 19.81661 18.84678 18.50921 18.37684 18.30607 0.08668783 0 0 3635 301 6 123 321 1237661088032162113
128.011185766645 27.7783549783982 20.52703 19.55289 19.27996 19.12608 19.12603 0.09020049 0 0 3635 301 6 123 290 1237661088032162082
128.039660756566 27.6459064306819 19.21976 18.28949 17.92965 17.80067 17.72205 0.0927839 1.456022 164.0546 3635 301 6 123 244 1237661088032162036
128.026992739751 27.6367309002462 20.2656 19.29124 18.97446 18.82789 18.77927 0.09403688 0 0 3635 301 6 123 222 1237661088032162014
127.996614578455 27.6419811363007 20.66595 19.76307 19.44567 19.33373 19.36983 0.09644672 0 0 3635 301 6 123 198 1237661088032161990
128.013352599832 27.2082847777118 20.19786 19.27298 18.93944 18.82869 18.69617 0.09671257 0 0 3635 301 5 121 170 1237661087495159978
128.07896500759 27.0885243196722 20.18883 19.27684 18.94984 18.839 18.84 0.09052761 0.8485281 45 3635 301 5 121 150 1237661087495159958
128.041495664124 27.2810870628637 18.49881 17.51428 17.24965 17.15458 17.11827 0.09612094 0.6 180 3635 301 5 121 76 1237661087495159884
127.982710787664 26.6069915520355 20.93196 19.9778 19.68896 19.5822 19.47706 0.08602262 0 0 3635 301 4 119 134 1237661086958157958
128.086699478584 26.2324838717081 20.92763 20.09082 19.77503 19.60095 19.61363 0.09139823 0 0 3635 301 3 118 148 1237661086421221524
128.099868243631 26.1886648842526 18.77826 17.71082 17.34428 17.23619 17.22418 0.08997317 0 0 3635 301 3 118 6 1237661086421221382
127.982462010042 26.1742571978016 19.26044 18.29524 18.00447 17.90422 17.83706 0.09584482 0 0 3635 301 3 117 174 1237661086421156014
127.968746638027 26.0591405084636 19.6671 18.54099 18.2066 18.10304 18.09596 0.09391681 0 0 3635 301 3 116 277 1237661086421090581
128.034380913411 29.4308428231304 21.35553 20.26105 19.93761 19.84557 19.85344 0.08858022 1.56205 140.1944 3606 301 5 31 423 1237660962935210407
128.100342237504 29.4341768931464 19.28223 18.41369 18.09917 17.96354 17.9149 0.08748588 0 0 3606 301 5 31 321 1237660962935210305
128.031127123888 29.5144700365613 20.83988 19.74428 19.43824 19.36574 19.34634 0.08545094 1.16619 59.03624 3606 301 5 31 319 1237660962935210303
128.054889634045 29.4810649991088 20.51999 19.41029 19.14104 19.0335 19.01516 0.08571671 0 0 3606 301 5 31 318 1237660962935210302
127.972257465284 29.3838265397345 18.9448 17.98264 17.69035 17.57327 17.56491 0.09149275 0 0 3606 301 5 31 40 1237660962935210024
128.089741030019 29.0876672701217 20.99872 20.00577 19.70125 19.61313 19.5288 0.08818485 0 0 3606 301 4 30 182 1237660962398273718
128.041795894494 28.9662520056889 19.78874 18.76987 18.51876 18.43667 18.4355 0.0921192 0.6 0 3606 301 4 29 259 1237660962398208259
127.95806813091 29.0444808134114 19.31211 18.20076 17.86905 17.75155 17.74581 0.08238511 0 0 3606 301 4 29 239 1237660962398208239
127.993760124177 28.928023377169 20.82981 19.85179 19.6067 19.46522 19.575 0.08992738 0.4472136 116.565 3606 301 4 29 196 1237660962398208196
127.98528095945 28.3845172678081 19.793 19.23941 18.92597 18.78114 18.48767 0.08054908 0 0 3606 301 3 27 202 1237660961861206218
127.977842096697 28.3898495650162 18.66896 17.62315 17.28675 17.15421 17.13586 0.08086056 1.131371 135 3606 301 3 27 24 1237660961861206040
127.957212245157 28.299435517531 20.96218 19.90995 19.59129 19.39045 19.4206 0.08048882 0 0 3606 301 3 26 216 1237660961861140696
127.95871197612 28.3681456292637 18.64254 17.55432 17.21103 17.09588 17.0418 0.08106403 0.6 0 3606 301 3 26 127 1237660961861140607
127.971245976945 27.8829320601613 21.09442 20.10002 19.76807 19.72637 19.70006 0.08378338 0 0 3606 301 2 25 438 1237660961324204470
128.029826918366 27.9786012746249 20.47456 19.61392 19.33581 19.22586 19.11025 0.0782137 0 0 3606 301 2 25 288 1237660961324204320
128.036153361121 27.9760424688424 18.54714 17.47697 17.1458 16.99592 16.98077 0.07829846 0 0 3606 301 2 25 158 1237660961324204190
128.011107757381 27.8060779055243 21.08508 19.8471 19.56591 19.40196 19.30782 0.08846492 0 0 3606 301 2 24 247 1237660961324138743
128.100837075539 29.9681621714381 20.05223 18.98882 18.77178 18.58048 18.56737 0.08842782 1.720465 125.5377 3605 301 6 138 166 1237660959184126118
128.06172486487 29.9908852590365 20.53359 19.64649 19.35961 19.23996 19.24916 0.0855048 0 0 3605 301 6 137 229 1237660959184060645
127.961290006068 29.9727494342023 20.52492 19.45311 19.17334 19.09932 19.14624 0.08483768 0.7211103 56.30993 3605 301 6 137 166 1237660959184060582
116.77913743647 28.7226940037677 19.56546 18.49234 18.18074 18.08864 18.11398 0.07797769 0 0 2711 301 5 58 438 1237657118941249974
117.240697018395 28.7476882894138 22.05077 20.3184 20.06667 19.51308 19.30217 0.06809914 0 0 2777 301 4 60 599 1237657401872351831
115.506746311934 29.2363541269512 19.00747 17.99059 17.81438 17.69538 17.71307 0.08307483 0 0 2822 301 4 52 424 1237657595145355688
121.617342379976 28.7463718971248 20.05379 19.00095 18.73189 18.66126 18.66433 0.09328862 0 0 2830 301 1 75 333 1237657627895988557
116.886390866055 27.3082020727406 21.01125 20.01731 19.68995 19.55679 19.56743 0.08158337 0.8246211 -75.96375 2830 301 6 49 466 1237657630578639314
121.653587370671 25.3200241156963 19.65723 19.58739 19.39248 18.62616 17.99029 0.1021895 0 0 3513 301 2 70 436 1237660561895195060
128.813894317675 27.2995239968218 20.20885 19.24414 19.00251 18.83525 18.81464 0.1006737 1.612452 -150.2551 3644 301 4 129 313 1237661125613519161
128.800495930015 26.1867108257517 19.91503 18.79681 18.52798 18.42329 18.39419 0.08299255 0 0 4335 301 6 127 324 1237664094509531460
128.931168656067 25.4951992566073 19.41946 18.35668 17.99175 17.88591 17.83964 0.07312749 0.5656855 45 4469 301 4 124 330 1237664668961210698
114.83690216535 26.1393613362456 20.96786 19.95151 19.65785 19.51258 19.43034 0.1078379 0 0 2711 301 4 37 613 1237657118403002981
116.541925395254 27.7254339135448 19.10674 18.03995 17.72521 17.62493 17.62069 0.08927322 0 0 2711 301 4 52 407 1237657118403985815
117.733389654622 28.9363921719299 19.59767 18.46959 18.25684 18.16616 18.17298 0.08309025 0.6324555 -18.43495 2711 301 4 63 351 1237657118404706655
117.360918647046 29.432016203015 19.6439 18.59805 18.27075 18.16246 18.14503 0.1066957 0.8246211 -104.0362 2711 301 5 64 364 1237657118941643116
115.685830715045 28.3917063697569 19.94339 18.73978 18.40104 18.28428 18.25134 0.08403665 0 0 2711 301 6 52 464 1237657119477727696
116.028619823824 28.4421027985729 19.63635 18.60726 18.28318 18.14801 18.10026 0.08527815 0 0 2711 301 6 54 297 1237657119477858601
117.239983946663 28.7530926901994 20.36346 18.90209 18.69967 18.29847 18.1824 0.06826399 0 0 2777 301 4 60 288 1237657401872351520
115.624645731281 27.9285168533788 21.19082 20.1217 19.8638 19.66023 19.59819 0.1064092 0 0 2822 301 2 46 651 1237657594071220875
113.694798717066 26.4596015613907 20.2195 19.34224 18.98141 19.20118 19.01875 0.1268296 0 0 2822 301 3 31 666 1237657594607108762
114.751713571851 27.8206312864504 20.02918 18.91507 18.72079 18.64127 18.70658 0.09460378 0.6 0 2822 301 3 42 446 1237657594607829438
115.428843729422 28.6039857492794 21.00858 19.93847 19.64729 19.55453 19.49159 0.08657856 0 0 2822 301 3 49 330 1237657594608288074
115.569197096682 28.624320285269 19.80194 18.6944 18.44605 18.3976 18.41558 0.07967262 0 0 2822 301 3 49 466 1237657594608288210
116.152960216321 29.4404002994267 21.08663 20.01719 19.6752 19.68505 19.47917 0.08325369 0 0 2822 301 3 56 303 1237657594608746799
112.547659382626 25.7289299803002 20.18237 19.1581 18.83871 18.73236 18.67952 0.1120459 0 0 2822 301 4 23 724 1237657595143455444
113.989856799189 27.7494409780931 19.70261 18.76998 18.60775 18.3412 18.24327 0.09004908 0 0 2822 301 4 39 508 1237657595144503804
114.750677823078 28.4614783934826 20.02906 19.00484 18.64547 18.56201 18.49149 0.09477221 0 0 2822 301 4 46 242 1237657595144962290
113.529575055186 27.5707970430226 18.87166 17.89521 17.59823 17.51606 17.39411 0.08812827 0.7211103 146.3099 2822 301 5 36 348 1237657595681177948
116.493688539987 28.6973795887993 21.0023 20.09136 19.74899 19.60918 19.50612 0.07371927 0 0 2825 301 2 49 571 1237657606956319291
116.93271320019 29.1411869237789 20.51897 19.41907 19.11494 18.98212 18.92162 0.078248 0 0 2825 301 2 53 473 1237657606956581337
116.886682633107 29.2500435436409 19.75997 18.68178 18.35313 18.25195 18.21952 0.0758004 0 0 2825 301 2 54 390 1237657606956646790
116.284092456136 29.2317347710716 18.86252 17.81471 17.51354 17.41475 17.50039 0.07754909 0 0 2825 301 3 51 277 1237657607493320981
112.963520289601 26.0488542196656 20.31285 19.41161 19.10379 18.98857 19.05324 0.1089882 0 0 2825 301 4 22 672 1237657608028291744
114.613154100871 27.8556690422108 20.48662 19.36976 19.07117 18.94746 19.02143 0.09682832 0 0 2825 301 4 38 433 1237657608029340081
115.152214497228 28.6901464815398 21.15767 20.04475 19.73777 19.62432 19.64597 0.08536401 0 0 2825 301 4 44 577 1237657608029733441
113.442694102427 27.3093798996851 19.1532 18.11344 17.84816 17.72128 17.71375 0.09111012 0 0 2825 301 5 31 437 1237657608565752245
113.793635995779 27.6999259017056 19.8377 18.72711 18.50792 18.43444 18.42039 0.09108165 0.4472136 63.43495 2825 301 5 34 515 1237657608565948931
113.98996424607 27.7657107155091 20.76171 19.78889 19.50325 19.38707 19.2979 0.09010067 0 0 2825 301 5 35 500 1237657608566014452
114.838137498833 28.9759115870046 20.41297 19.51333 19.17766 19.01459 18.90165 0.0935568 0 0 2825 301 5 45 399 1237657608566669711
113.600560823817 28.0894063013626 19.95543 18.97514 18.66589 18.58376 18.55088 0.09093933 0 0 2825 301 6 36 427 1237657609102950827
115.152688705458 29.9570247649686 19.52113 18.50025 18.26898 18.1601 18.21802 0.1240012 0 0 2825 301 6 51 535 1237657609103933975
121.635175791693 28.5199789708314 21.13103 20.16767 19.88984 19.72169 19.71987 0.09513534 0.8944272 -26.56505 2830 301 1 74 620 1237657627895923308
121.624770726939 28.6657744369392 18.86824 17.73213 17.40045 17.27558 17.20242 0.09364977 0.4 0 2830 301 1 75 68 1237657627895988292
121.608701141521 29.1325897279095 19.58509 18.46996 18.12932 18.0114 17.98823 0.1441962 0 0 2830 301 2 77 294 1237657628432990502
121.692564058733 29.180184396305 20.44349 19.40564 19.16813 19.05154 19.00115 0.1393134 0 0 2830 301 2 78 263 1237657628433056007
121.611452962949 29.3067612585929 20.16514 19.10407 18.80781 18.68673 18.66276 0.1382094 0.8485281 45 2830 301 2 78 288 1237657628433056032
121.66070581353 29.290109249885 20.2135 19.11669 18.77457 18.66265 18.60181 0.135722 0 0 2830 301 2 78 314 1237657628433056058
121.682755517635 29.2952960216206 20.89564 19.84939 19.49837 19.36089 19.39087 0.1342244 0 0 2830 301 2 78 337 1237657628433056081
121.683858279296 29.3355228978411 20.04572 19.03551 18.75016 18.6854 18.62801 0.1328814 0 0 2830 301 2 78 366 1237657628433056110
117.173883027369 25.6916293555055 20.90374 19.92283 19.57135 19.4206 19.41107 0.08779532 0 0 2830 301 3 42 525 1237657628967567885
118.188831623246 27.2140636187672 21.06362 20.07491 19.83817 19.78358 19.76917 0.0744549 0 0 2830 301 4 54 445 1237657629505225149
116.425897851029 26.0915340993712 20.19007 19.12761 18.8561 18.83739 18.84036 0.0890353 0 0 2830 301 5 41 539 1237657630041244187
118.602260622243 28.4226133913464 20.38647 19.25256 18.90525 18.77179 18.78056 0.08265537 0 0 2830 301 5 61 446 1237657630042554814
115.233158316944 25.6271844400857 20.68327 19.67468 19.36444 19.22672 19.21655 0.1071873 0 0 2830 301 6 34 554 1237657630577656362
115.295956970356 25.7634999324508 20.46367 19.38095 19.02341 18.92964 18.94592 0.1025604 1.019804 -11.30993 2830 301 6 35 446 1237657630577721790
121.616609518099 29.4431959825211 20.65829 19.65725 19.42822 19.27632 19.2518 0.11621 0 0 2864 301 2 87 297 1237657774462533929
121.626164722484 29.4955092021006 19.9921 18.88736 18.6377 18.56975 18.53298 0.1075418 0 0 2864 301 2 87 347 1237657774462533979
121.652321735365 29.573818947487 19.58213 18.64451 18.37678 18.26997 18.27156 0.09977545 0 0 2864 301 2 87 443 1237657774462534075
121.729911013404 29.6838135727256 19.58165 18.63078 18.34748 18.19093 18.19704 0.09691606 0.8246211 165.9638 2864 301 2 88 339 1237657774462599507
116.284686562545 25.6958897803293 20.56431 19.67734 19.34211 19.23278 19.22831 0.09004624 0 0 2864 301 4 47 367 1237657775533654383
126.039025112489 27.3513325985235 20.57058 19.54877 19.25572 19.17069 19.18163 0.08160046 1.077033 21.80141 3560 301 4 122 265 1237660764835807497
126.069983507255 26.9583161670381 19.50285 18.53748 18.19197 18.05753 18.02575 0.06851642 0 0 3560 301 3 121 283 1237660764298871067
126.018904184924 26.9671843954315 20.93069 19.885 19.54714 19.45812 19.57309 0.06715357 0 0 3560 301 3 121 264 1237660764298871048
126.049744546183 26.8162690746529 19.00492 17.99611 17.61029 17.46151 17.4288 0.06227586 0 0 3560 301 3 120 111 1237660764298805359
126.003086199932 26.8062569272565 19.06731 18.09448 17.71395 17.58675 17.571 0.06112517 0 0 3560 301 3 120 64 1237660764298805312
126.038410548437 29.7879212288286 21.12946 20.22854 19.93638 19.85506 19.75233 0.09309471 0 0 3530 301 4 66 444 1237660635983118780
126.030280128345 29.3026522158575 20.61766 19.81968 19.5295 19.42033 19.51632 0.08520806 0 0 3530 301 3 64 186 1237660635446116538
126.031834893183 29.1404850292404 21.1367 20.20547 19.94196 19.82994 19.77715 0.07972238 0 0 3530 301 3 63 379 1237660635446051195
126.00747394054 29.1899186379936 20.97002 20.06878 19.7485 19.64078 19.7112 0.08368228 0 0 3530 301 3 63 243 1237660635446051059
126.013391526104 29.0995567959157 20.10049 19.12138 18.85132 18.76807 18.73112 0.07956599 0 0 3530 301 3 63 206 1237660635446051022
120.632034296917 26.3446699290633 21.15591 20.15733 19.82183 19.65883 19.64425 0.08176716 1.280625 -51.34019 3513 301 5 70 463 1237660563505807823
120.62096240306 26.3170068572257 19.61919 18.5816 18.31341 18.22163 18.25883 0.07889651 0 0 3513 301 5 70 434 1237660563505807794
120.62993619393 26.1710917147368 20.5788 19.63282 19.30859 19.21923 19.18049 0.0845119 0 0 3513 301 5 70 323 1237660563505807683
120.622431717055 25.7921338197784 20.95444 19.87174 19.58236 19.43388 19.43894 0.06390817 0 0 3513 301 4 68 378 1237660562968805754
120.563702437212 25.7720542041382 20.70614 19.76288 19.41211 19.32736 19.30116 0.06580574 0 0 3513 301 4 67 624 1237660562968740464
120.583970007603 25.7039184413346 21.17313 20.23828 19.91129 19.84284 19.67093 0.06659228 0 0 3513 301 4 67 579 1237660562968740419
120.537584377313 25.7056112192155 20.29948 19.17024 18.84433 18.739 18.71539 0.0700072 0 0 3513 301 4 67 549 1237660562968740389
120.546900811261 25.1776198345529 18.76496 17.86706 17.59997 17.50338 17.49223 0.07301981 1.019804 168.6901 3513 301 3 65 66 1237660562431737922
126.034994115823 29.4760950450089 19.40233 18.56181 18.20555 18.08582 18.0705 0.08951339 0.6 180 3462 301 4 111 285 1237660343928291613
126.110519953158 29.1164821294901 20.0643 19.03841 18.68723 18.5992 18.58339 0.07490581 0 0 3462 301 3 110 173 1237660343391355053
116.636851810054 27.4128922647836 18.53484 17.60254 17.2642 17.13148 17.12971 0.08951411 1.341641 153.435 2864 301 6 57 66 1237657776608051266
120.63073149348 28.4270568093502 19.01163 18.10014 17.77758 17.6531 17.62273 0.1294499 1.886796 147.9946 2830 301 2 70 9 1237657628432531465
118.186161133112 26.1998588436693 20.20878 19.00196 18.64987 18.56245 18.49226 0.07846301 0 0 2830 301 2 49 423 1237657628431155623
116.983336023767 28.7363134382984 20.71199 19.76623 19.51005 19.38736 19.48318 0.06968649 0 0 2825 301 1 51 434 1237657606419579314
115.096909247526 28.8019037117172 18.46891 17.52058 17.18423 17.09509 17.0145 0.08510561 1.788854 -153.435 2822 301 4 49 26 1237657595145158682
120.624504518448 27.7890521283452 20.93339 20.07186 19.73035 19.61256 19.6467 0.09898111 0 0 2888 301 4 80 346 1237657878615032154
120.616217653689 27.7891211926391 20.23239 19.28234 18.97162 18.84056 18.74238 0.09953175 0 0 2888 301 4 80 333 1237657878615032141
120.568081615536 27.7135562687477 19.81571 18.79407 18.46475 18.32555 18.31255 0.09900071 0 0 2888 301 4 80 238 1237657878615032046
120.52332564718 27.7526892193151 20.62298 19.65022 19.37606 19.30322 19.45306 0.1015324 0 0 2888 301 4 80 236 1237657878615032044
120.514227608633 27.4733317380419 20.74863 19.73101 19.48701 19.33197 19.43686 0.08455933 0 0 2888 301 4 78 376 1237657878614901112
117.659318871516 25.2481115573386 20.91735 19.82461 19.56603 19.381 19.39379 0.1595344 1.442221 123.6901 2888 301 4 56 344 1237657878613459288
120.589097633025 29.6273638333235 19.45494 18.38152 18.09208 17.99522 17.99621 0.1099663 0 0 2830 301 4 75 285 1237657629506601245
120.628736475076 29.581230566879 20.91167 19.86035 19.5815 19.43319 19.39487 0.1125518 0 0 2830 301 4 75 266 1237657629506601226
113.234717148093 26.3288276787056 19.73666 18.72056 18.39255 18.24403 18.1959 0.1300523 0 0 2825 301 4 25 502 1237657608028488182
113.054575102192 26.1461681811759 20.58914 19.65865 19.35678 19.2706 19.20447 0.114641 0 0 2825 301 4 23 592 1237657608028357200
113.602767035383 25.7629615239302 21.2465 20.18133 19.82358 19.71099 19.65716 0.1016913 0 0 2822 301 2 27 962 1237657594069976002
115.775877466361 25.2337215244912 20.45196 19.34129 19.1062 18.96657 18.96217 0.09413078 0 0 2740 301 1 52 500 1237657241347424756
120.618271650865 29.5765185151465 20.26114 19.17387 18.82217 18.67258 18.72812 0.1137078 0 0 2830 301 4 75 254 1237657629506601214
114.228698367101 29.4309181611604 19.82476 18.69055 18.39787 18.29004 18.25414 0.1265118 0 0 2137 301 3 73 484 1237654652557263332
119.665559824881 27.1150064601303 20.82002 19.87356 19.55514 19.46518 19.42952 0.08033621 1.216553 9.462322 2864 301 1 68 240 1237657773924417776
119.70837713982 27.1950935980303 19.6021 18.52316 18.20781 18.10789 18.08252 0.08342257 0 0 2864 301 1 68 311 1237657773924417847
116.90604079521 25.2422988786428 19.6806 18.74014 18.45906 18.33598 18.30094 0.09333712 0 0 2864 301 2 47 548 1237657774459912740
119.717914624743 27.8716913073313 20.03429 18.9851 18.70738 18.59873 18.59407 0.09220617 0 0 2864 301 2 71 448 1237657774461485504
119.724266464919 27.8883226234419 20.36223 19.99387 19.6719 19.54755 19.4298 0.09296267 0 0 2864 301 2 72 299 1237657774461550891
119.740047333475 27.8773142479358 20.45329 19.43935 19.09902 18.99397 18.99559 0.09201636 0.7211103 56.30993 2864 301 2 72 301 1237657774461550893
119.763674029788 27.9559472961217 20.33829 19.21585 18.89925 18.73169 18.72424 0.08892635 0 0 2864 301 2 72 369 1237657774461550961
116.198772034835 25.129745231565 20.42817 19.28863 19.04394 18.98177 18.97029 0.09538384 0 0 2864 301 3 44 315 1237657774996586811
116.604225545917 25.3865581937902 19.55802 18.52203 18.25372 18.16785 18.21082 0.09572141 1.414214 -45 2864 301 3 47 343 1237657774996783447
118.175789980783 26.8646371019546 20.19189 19.12713 18.81206 18.68021 18.62275 0.08061692 0 0 2864 301 3 60 445 1237657774997635517
119.722357218607 28.45842089506 20.86169 19.77501 19.45854 19.34563 19.20492 0.08469149 0.8 0 2864 301 3 74 350 1237657774998552926
115.715027322947 25.2172261656205 19.54236 18.51346 18.20768 18.06384 18.07454 0.09422604 0.2828427 -45 2864 301 4 42 517 1237657775533326853
116.905999833502 26.2588044223363 21.10473 20.04724 19.72199 19.59184 19.4635 0.07786417 0 0 2864 301 4 52 452 1237657775533982148
119.781141478886 29.0082993110734 19.76116 19.56999 19.2897 19.2539 19.44678 0.1144543 0 0 2864 301 4 77 477 1237657775535620573
119.778284701591 29.0167230280803 20.62507 19.61816 19.29327 19.18766 19.11406 0.1147056 0 0 2864 301 4 77 483 1237657775535620579
119.770056450193 29.2185236704906 20.74783 19.67911 19.33693 19.18457 19.14934 0.1125043 0 0 2864 301 4 78 432 1237657775535686064
118.29906878448 28.2938978325965 20.23536 19.35082 19.08607 18.9739 18.89013 0.08247455 0 0 2864 301 5 68 433 1237657776071901617
119.72532009821 29.6028828216984 20.85069 19.66891 19.37073 19.23931 19.18919 0.1057676 0 0 2864 301 5 80 237 1237657776072687853
116.905675352584 27.6932093568246 19.91572 18.83635 18.53009 18.43278 18.36434 0.08378651 0 0 2864 301 6 59 382 1237657776608182654
117.159097422937 28.0080269886442 20.16276 19.21482 18.8549 18.78646 18.79383 0.0819539 0 0 2864 301 6 62 316 1237657776608379196
118.478545178321 29.0453147886743 20.20199 19.11434 18.79113 18.65 18.57492 0.1359334 0 0 2864 301 6 72 288 1237657776609034528
119.771925997201 26.4250760287786 20.28588 19.22831 18.94707 18.86955 18.94524 0.10769 0.8485281 45 2888 301 3 70 437 1237657878077505973
117.273025204122 25.4820813984932 20.15271 19.165 18.85894 18.73961 18.78076 0.1189933 0 0 2888 301 5 55 470 1237657879150264790
125.280070053125 29.3268314652016 20.40586 19.57501 19.25054 19.08388 19.10326 0.06787394 1.612452 150.2551 2961 301 1 71 211 1237658190536442067
118.585882641507 26.745412061459 21.06164 20.04925 19.79306 19.71125 19.72115 0.08255358 0 0 2961 301 6 30 489 1237658193218109929
125.317282149431 29.6804205369587 19.98066 18.88217 18.59298 18.49013 18.47155 0.07587498 0 0 2963 301 1 16 318 1237658199122772286
125.287961374381 28.8505529622868 19.8839 18.91553 18.61586 18.52098 18.43238 0.07217104 0 0 3462 301 4 105 327 1237660343927898439
125.280582232267 29.0766188601691 20.39317 19.36701 19.07393 18.97845 19.03741 0.06733759 0 0 3462 301 4 106 255 1237660343927963903
125.285998260249 29.4292626440382 19.81791 18.71699 18.40302 18.2775 18.16687 0.07272936 0.5656855 45 3462 301 5 108 159 1237660344464965791
125.282261191391 29.4572734462898 20.93365 20.11162 19.81145 19.67799 19.66336 0.07361078 1 -90 3462 301 5 108 172 1237660344464965804
125.281615064861 29.5639119577314 20.43741 19.49363 19.19586 19.07167 19.17972 0.07779961 0 0 3462 301 5 108 227 1237660344464965859
119.728409512805 25.4282226630906 20.33809 19.21759 18.85296 18.74918 18.74576 0.09161511 0 0 3513 301 5 62 466 1237660563505283538
119.795742542079 25.5241073396294 20.18431 19.18214 18.97938 18.89598 18.91724 0.0839695 0 0 3513 301 5 63 339 1237660563505348947
119.757686183128 25.6918036906829 21.06406 19.95335 19.63264 19.55467 19.69246 0.08752463 0 0 3513 301 5 63 441 1237660563505349049
125.309432581018 26.3780282809787 20.14993 19.19792 18.9653 18.90301 18.86875 0.05802914 1.16619 -30.96376 3560 301 3 115 296 1237660764298477864
125.30889644974 26.9948499882646 20.20201 19.28969 19.04932 18.97751 18.98193 0.06673681 0 0 3560 301 4 117 264 1237660764835479816
125.301921372445 27.3897442131653 20.57145 19.54667 19.27425 19.209 19.12854 0.07186794 0 0 3560 301 5 119 277 1237660765372481813
125.29010536193 28.0026953001509 20.79325 19.82446 19.49881 19.42238 19.24321 0.06100025 0 0 3560 301 6 121 310 1237660765909483830
125.291626458889 26.615286015424 20.80094 19.85852 19.61861 19.49961 19.50697 0.05537055 0 0 3605 301 3 111 216 1237660957571743960
125.276265899649 26.6698662093609 20.84279 19.8345 19.50306 19.35741 19.3859 0.05710644 0 0 3605 301 3 111 234 1237660957571743978
125.273989498777 27.5836319205183 19.48925 18.39679 18.0948 17.99258 17.96683 0.06480511 0.8 0 3605 301 5 115 159 1237660958645747871
125.314396453247 25.3854536801877 20.70014 19.68937 19.41501 19.28494 19.1633 0.07286818 0.4 -90 3635 301 5 101 267 1237661087493849355
125.301660801241 25.4236676436603 20.05284 19.08187 18.79329 18.68518 18.68122 0.07400408 0 0 3635 301 5 101 283 1237661087493849371
125.300373448903 26.0226825033294 19.9467 18.99671 18.72832 18.6654 18.60295 0.06284085 0 0 3635 301 6 103 290 1237661088030851362
125.279116644783 25.6171679891166 21.26683 20.26435 19.94684 19.80286 19.61405 0.06620886 0.8944272 116.565 3644 301 5 106 349 1237661126148882781
125.324310416494 25.8551834303415 20.76054 19.71814 19.4255 19.32924 19.22558 0.0652796 0 0 3644 301 5 107 209 1237661126148948177
112.467635771905 29.4550367361581 20.52185 19.44677 19.11543 19.06352 18.91406 0.1181021 0 0 1889 301 3 24 628 1237653587402162804
112.553734658384 28.3766769233926 20.48683 19.45074 19.1216 19.01851 19.02452 0.08854695 0 0 2076 301 1 19 564 1237654389486977588
112.552645767899 29.2178652921297 19.89877 18.94177 18.67639 18.53745 18.52185 0.1239159 0.2 90 2076 301 2 24 459 1237654390024176075
111.962213092047 29.9143358139728 20.2456 19.06373 18.76906 18.56308 18.59155 0.1530705 0 0 2076 301 4 26 457 1237654391098048969
110.999861269599 29.4342905835159 21.31977 20.35017 20.03394 19.88863 20.01983 0.1086426 0 0 2076 301 5 20 1103 1237654391634527311
111.962238251092 26.9950632590306 20.06525 19.16288 18.85236 18.72325 18.72285 0.1190542 0 0 2131 301 4 23 534 1237654627321053718
112.554415499568 27.7632069453176 18.58266 17.54865 17.22052 17.10592 17.11829 0.09672795 0 0 2131 301 4 29 240 1237654627321446640
112.985823547761 28.2188288581759 19.43356 18.38991 18.06687 17.90862 17.90836 0.09021911 0 0 2131 301 4 33 203 1237654627321708747
113.408483848653 28.7855286604039 19.51282 18.4266 18.13978 18.02168 18.01366 0.09867006 0 0 2131 301 4 37 564 1237654627321971252
113.493056741313 28.8157398655681 20.79591 19.73083 19.39736 19.28272 19.35699 0.1041598 0 0 2131 301 4 38 476 1237654627322036700
110.794520081164 26.1519154773795 19.70271 18.57651 18.27895 18.18175 18.1689 0.1700805 0 0 2131 301 5 14 685 1237654627857334957
112.468345886263 28.4305580312147 19.41037 18.33611 18.06758 17.97153 17.97658 0.09388501 0 0 2131 301 5 32 308 1237654627858514228
121.492237267388 26.2993929407958 18.66425 17.62484 17.27975 17.15939 17.18484 0.09459165 1 36.8699 3513 301 4 74 186 1237660562969198778
121.561492806609 25.9475502698714 20.00784 18.92888 18.672 18.5964 18.57467 0.08162519 0 0 3513 301 3 73 357 1237660562432262501
121.581579812542 25.8530228259467 20.09654 18.99649 18.6679 18.55356 18.54289 0.07496328 0 0 3513 301 3 72 359 1237660562432196967
121.595608200613 25.7782756925561 20.56199 19.42842 19.12735 19.06292 19.00935 0.07624346 0 0 3513 301 3 72 312 1237660562432196920
121.540814357728 25.7513598764759 20.83426 19.94334 19.61757 19.52405 19.42919 0.0778559 0 0 3513 301 3 72 263 1237660562432196871
121.472330960693 25.8097766537183 20.04054 19.09147 18.7976 18.66587 18.67849 0.07882793 0 0 3513 301 3 72 253 1237660562432196861
121.532058394192 25.71466025845 19.34723 18.4732 18.20457 18.08517 18.06052 0.07832085 1 126.8699 3513 301 3 72 232 1237660562432196840
121.549831508781 25.3108969393297 19.94207 19.00744 18.71136 18.58168 18.42633 0.08987576 0 0 3513 301 2 70 362 1237660561895194986
126.836133484539 29.5964779574532 19.91381 19.03064 18.68679 18.6069 18.49474 0.1027158 1.077033 111.8014 3462 301 3 115 303 1237660343391682863
121.543806137178 27.7415594645704 20.72292 19.85131 19.53877 19.4101 19.35073 0.09437167 0 0 2961 301 3 47 371 1237658191608611187
